name,cik,sic_code,sic_description,ticker,exchange,state,city,s1_filing_date,founding_date,founded_since_2000
"Znomics, Inc.",0001371473,2834,Pharmaceutical Preparations,,,OR,PORTLAND,2008-08-08,2006-03-20,True
"ZOGENIX, INC.",0001375151,2834,Pharmaceutical Preparations,,,CA,EMERYVILLE,2008-03-20,2006-10-01,True
Zomedica Corp.,0001684144,2834,Pharmaceutical Preparations,ZOMDF,OTC,MI,ANN ARBOR,2017-04-21,2015-05-14,True
Zosano Pharma Corp,0001587221,2834,Pharmaceutical Preparations,,,CA,FREMONT,2014-06-24,,
"ZS Pharma, Inc.",0001459266,2834,Pharmaceutical Preparations,,,TX,COPPELL,2014-05-15,2008-02-01,True
Zyla Life Sciences,0001586105,2834,Pharmaceutical Preparations,,,PA,WAYNE,2013-10-16,2013-08-01,True
"Zynerba Pharmaceuticals, Inc.",0001621443,2834,Pharmaceutical Preparations,,,PA,DEVON,2015-06-30,2007-01-01,True
"ZyVersa Therapeutics, Inc.",0001859007,2834,Pharmaceutical Preparations,ZVSA,OTC,FL,WESTON,2021-05-13,2021-03-01,True
10X Capital Venture Acquisition Corp. III,0001848948,2836,"Biological Products, (No Diagnostic Substances)",,,NY,NEW YORK,2021-03-04,2004-01-01,True
"4D Molecular Therapeutics, Inc.",0001650648,2836,"Biological Products, (No Diagnostic Substances)",FDMT,Nasdaq,CA,EMERYVILLE,2019-09-30,2015-03-01,True
ABGENIX INC,0001052837,2836,"Biological Products, (No Diagnostic Substances)",,,CA,FREMONT,1998-04-03,,
"Abpro Holdings, Inc.",0001893219,2836,"Biological Products, (No Diagnostic Substances)",ABP,Nasdaq,NY,NEW YORK,2021-12-02,2021-05-01,True
ACCELERON PHARMA INC,0001280600,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2013-08-07,2003-06-01,True
"Aceragen, Inc.",0000861838,2836,"Biological Products, (No Diagnostic Substances)",,,PA,EXTON,2013-03-11,,
ACESIS HOLDINGS CORP.,0001955728,2836,"Biological Products, (No Diagnostic Substances)",,,CO,CENTENNIAL,2023-09-15,2022-10-03,True
"Acumen Pharmaceuticals, Inc.",0001576885,2836,"Biological Products, (No Diagnostic Substances)",ABOS,Nasdaq,MA,NEWTON,2021-06-09,,
"ADAPTIN BIO, INC.",0001938571,2836,"Biological Products, (No Diagnostic Substances)",,,NC,CHARLOTTE,2025-05-16,2022-03-01,True
Adaptive Biotechnologies Corp,0001478320,2836,"Biological Products, (No Diagnostic Substances)",ADPT,Nasdaq,WA,SEATTLE,2019-05-30,2006-01-01,True
"ADMA BIOLOGICS, INC.",0001368514,2836,"Biological Products, (No Diagnostic Substances)",ADMA,Nasdaq,NJ,RAMSEY,2012-03-29,2007-07-09,True
"Advanced Life Sciences Holdings, Inc.",0001322734,2836,"Biological Products, (No Diagnostic Substances)",,,,,2005-04-28,,
"Adverum Biotechnologies, Inc.",0001501756,2836,"Biological Products, (No Diagnostic Substances)",ADVM,Nasdaq,CA,REDWOOD CITY,2014-06-30,2006-01-01,True
AERIE PHARMACEUTICALS INC,0001337553,2836,"Biological Products, (No Diagnostic Substances)",,,NC,DURHAM,2013-09-17,2013-01-01,True
"Aevi Genomic Medicine, LLC",0001138776,2836,"Biological Products, (No Diagnostic Substances)",,,PA,WAYNE,2010-11-05,2000-03-01,True
Affinia Therapeutics Inc.,0001792694,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WALTHAM,2022-01-04,2019-02-01,True
Agentix Corp.,0001603345,2836,"Biological Products, (No Diagnostic Substances)",AGTX,OTC,CA,DANA POINT,2014-04-01,2013-04-18,True
AIM ImmunoTech Inc.,0000946644,2836,"Biological Products, (No Diagnostic Substances)",AIM,NYSE,FL,OCALA,2017-05-04,,
ALDAGEN INC,0001128188,2836,"Biological Products, (No Diagnostic Substances)",,,NC,DURHAM,2008-05-09,2000-03-01,True
"Alector, Inc.",0001653087,2836,"Biological Products, (No Diagnostic Substances)",ALEC,Nasdaq,CA,SOUTH SAN FRANCISCO,2019-01-07,2013-05-01,True
"Aligos Therapeutics, Inc.",0001799448,2836,"Biological Products, (No Diagnostic Substances)",ALGS,Nasdaq,CA,SOUTH SAN FRANCISCO,2020-09-25,,
"Allena Pharmaceuticals, Inc.",0001624658,2836,"Biological Products, (No Diagnostic Substances)",,,MA,SUDBURY,2017-10-06,2014-12-01,True
"Allogene Therapeutics, Inc.",0001737287,2836,"Biological Products, (No Diagnostic Substances)",ALLO,Nasdaq,CA,SOUTH SAN FRANCISCO,2018-09-14,2017-11-01,True
"Alopexx, Inc.",0001880995,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2022-03-07,2021-05-01,True
Alpha Cognition Inc.,0001655923,2836,"Biological Products, (No Diagnostic Substances)",ACOG,Nasdaq,TX,GRAPEVINE,2024-04-30,2023-07-01,True
Altus Pharmaceuticals Inc.,0001340744,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WALTHAM,2005-10-17,1992-10-01,False
ANAVEX LIFE SCIENCES CORP.,0001314052,2836,"Biological Products, (No Diagnostic Substances)",AVXL,Nasdaq,NY,NEW YORK,2013-09-04,,
ANERGEN INC,0000877929,2836,"Biological Products, (No Diagnostic Substances)",,,CA,REDWOOD CITY,1996-06-28,,
Apeiron Capital Investment Corp.,0001849011,2836,"Biological Products, (No Diagnostic Substances)",,,MA,BOSTON,2021-06-24,,
Aphton CORP,0000840319,2836,"Biological Products, (No Diagnostic Substances)",,,PA,PHILADELPHIA,2005-09-09,,
"Apogee Therapeutics, Inc.",0001974640,2836,"Biological Products, (No Diagnostic Substances)",APGE,Nasdaq,MA,WALTHAM,2023-06-22,2022-01-01,True
APOLLON INC,0001016518,2836,"Biological Products, (No Diagnostic Substances)",,,PA,MALVERN,1997-10-14,,
APPLIED GENETIC TECHNOLOGIES CORP,0001273636,2836,"Biological Products, (No Diagnostic Substances)",,,FL,ALACHUA,2014-01-10,1999-01-01,False
APPLIED NEUROSOLUTIONS INC,0000872947,2836,"Biological Products, (No Diagnostic Substances)",,,IL,VERNON HILLS,1997-08-08,,
Aptose Biosciences Inc.,0000882361,2836,"Biological Products, (No Diagnostic Substances)",APTOF,OTC,,TORONTO,2023-06-20,,
"Arcellx, Inc.",0001786205,2836,"Biological Products, (No Diagnostic Substances)",ACLX,Nasdaq,CA,REDWOOD CITY,2022-01-14,2014-12-01,True
"Armata Pharmaceuticals, Inc.",0000921114,2836,"Biological Products, (No Diagnostic Substances)",ARMP,NYSE,CA,LOS ANGELES,2014-01-21,1997-01-01,False
"Artiva Biotherapeutics, Inc.",0001817241,2836,"Biological Products, (No Diagnostic Substances)",ARTV,Nasdaq,CA,SAN DIEGO,2021-04-08,2019-02-01,True
"Asterias Biotherapeutics, Inc.",0001572552,2836,"Biological Products, (No Diagnostic Substances)",,,CA,FREMONT,2013-04-03,2012-09-01,True
"Atara Biotherapeutics, Inc.",0001604464,2836,"Biological Products, (No Diagnostic Substances)",ATRA,Nasdaq,CA,THOUSAND OAKS,2015-06-29,2012-08-01,True
aTYR PHARMA INC,0001339970,2836,"Biological Products, (No Diagnostic Substances)",ATYR,Nasdaq,CA,SAN DIEGO,2015-04-06,2005-09-01,True
"Audentes Therapeutics, Inc.",0001628738,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN FRANCISCO,2016-01-04,2012-11-01,True
"Aura Biosciences, Inc.",0001501796,2836,"Biological Products, (No Diagnostic Substances)",AURA,Nasdaq,MA,BOSTON,2021-10-08,,
"Aurion Biotech, Inc.",0001924356,2836,"Biological Products, (No Diagnostic Substances)",,,WA,SEATTLE,2025-01-24,2016-07-01,True
Autolus Therapeutics plc,0001730463,2836,"Biological Products, (No Diagnostic Substances)",AUTL,Nasdaq,X0,LONDON,2025-05-08,,
AVAX TECHNOLOGIES INC,0001015441,2836,"Biological Products, (No Diagnostic Substances)",,,MO,KANSAS CITY,2008-02-08,1992-09-18,False
"AveXis, Inc.",0001652923,2836,"Biological Products, (No Diagnostic Substances)",,,IL,BANNOCKBURN,2016-01-15,2010-04-01,True
AVIRON,0000949173,2836,"Biological Products, (No Diagnostic Substances)",,,CA,MOUNTAIN VIEW,1996-06-05,,
Axcella Health Inc.,0001633070,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2019-04-12,2008-08-01,True
Axium Pharmaceuticals Inc.,0001715028,2836,"Biological Products, (No Diagnostic Substances)",,,NC,HIGHPOINT,2017-08-21,2017-05-30,True
Beam Therapeutics Inc.,0001745999,2836,"Biological Products, (No Diagnostic Substances)",BEAM,Nasdaq,MA,CAMBRIDGE,2019-09-27,2017-01-01,True
"BioAtla, Inc.",0001826892,2836,"Biological Products, (No Diagnostic Substances)",BCAB,Nasdaq,CA,SAN DIEGO,2020-11-13,2007-03-01,True
"BIOCARDIA LIFESCIENCES, INC.",0001635886,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN CARLOS,2015-06-16,2002-03-01,True
"BioCardia, Inc.",0000925741,2836,"Biological Products, (No Diagnostic Substances)",BCDA,Nasdaq,CA,SUNNYVALE,2009-12-18,2007-04-06,True
BioLife4D Corp,0001714919,2836,"Biological Products, (No Diagnostic Substances)",,,IL,BUFFALO GROVE,2022-06-03,2016-11-01,True
BiomX Inc.,0001739174,2836,"Biological Products, (No Diagnostic Substances)",PHGE,NYSE,,NESS ZIONA,2018-11-26,2017-11-01,True
BIOPURE CORP,0000815508,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,1999-05-19,,
"BioVex Group, Inc.",0001365651,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WOBURN,2006-06-20,2005-07-01,True
"Black Diamond Therapeutics, Inc.",0001701541,2836,"Biological Products, (No Diagnostic Substances)",BDTX,Nasdaq,MA,CAMBRIDGE,2020-01-03,2018-09-01,True
Black Hawk Acquisition Corp,0002000775,2836,"Biological Products, (No Diagnostic Substances)",BKHA,Nasdaq,CA,DANVILLE,2024-02-05,1982-01-01,False
BRAINSTORM CELL THERAPEUTICS INC.,0001137883,2836,"Biological Products, (No Diagnostic Substances)",BCLI,OTC,NY,NEW YORK,2001-05-24,,
"C4 Therapeutics, Inc.",0001662579,2836,"Biological Products, (No Diagnostic Substances)",CCCC,Nasdaq,MA,WATERTOWN,2020-09-10,2015-10-01,True
"Cabaletta Bio, Inc.",0001759138,2836,"Biological Products, (No Diagnostic Substances)",CABA,Nasdaq,PA,PHILADELPHIA,2019-09-30,2017-04-01,True
"Calidi Biotherapeutics, Inc.",0001855485,2836,"Biological Products, (No Diagnostic Substances)",CLDI,NYSE,CA,SAN DIEGO,2021-08-24,,
"Candel Therapeutics, Inc.",0001841387,2836,"Biological Products, (No Diagnostic Substances)",CADL,Nasdaq,MA,NEEDHAM,2021-06-25,2003-06-01,True
"CANNABIS GLOBAL, INC.",0001413488,2836,"Biological Products, (No Diagnostic Substances)",,,CA,LOS ANGELES,2019-08-26,2005-02-28,True
"Cardiff Oncology, Inc.",0001213037,2836,"Biological Products, (No Diagnostic Substances)",CRDF,Nasdaq,CA,SAN DIEGO,2012-04-19,,
"CARGO Therapeutics, Inc.",0001966494,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN CARLOS,2023-10-20,2019-12-01,True
"Caribou Biosciences, Inc.",0001619856,2836,"Biological Products, (No Diagnostic Substances)",CRBU,Nasdaq,CA,BERKELEY,2021-07-01,2014-07-01,True
"CASI Pharmaceuticals, Inc (DE)",0000895051,2836,"Biological Products, (No Diagnostic Substances)",,,MD,ROCKVILLE,1996-06-11,,
CEL SCI CORP,0000725363,2836,"Biological Products, (No Diagnostic Substances)",CVM,NYSE,VA,VIENNA,2017-07-20,,
CELLDEX THERAPEUTICS INC,0001286517,2836,"Biological Products, (No Diagnostic Substances)",,,,,2004-04-09,,
"CELLULAR DYNAMICS INTERNATIONAL, INC.",0001482080,2836,"Biological Products, (No Diagnostic Substances)",,,WI,MADISON,2013-06-03,late 2007,
"Century Therapeutics, Inc.",0001850119,2836,"Biological Products, (No Diagnostic Substances)",IPSC,Nasdaq,PA,PHILADELPHIA,2021-05-28,,
"CERO THERAPEUTICS HOLDINGS, INC.",0001870404,2836,"Biological Products, (No Diagnostic Substances)",CERO,OTC,CA,SOUTH SAN FRANCISCO,2021-09-13,,
"CG Oncology, Inc.",0001991792,2836,"Biological Products, (No Diagnostic Substances)",CGON,Nasdaq,CA,IRVINE,2024-01-02,2010-09-01,True
"CHAMPIONS ONCOLOGY, INC.",0000771856,2836,"Biological Products, (No Diagnostic Substances)",CSBR,Nasdaq,MD,BALTIMORE,2015-05-11,,
CHARLES RIVER LABORATORIES INC,0001097797,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WILMINGTON,1999-12-01,,
"Checkmate Pharmaceuticals, Inc.",0001651431,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2020-07-17,2015-07-01,True
"Chelsea Therapeutics International, Ltd.",0001333763,2836,"Biological Products, (No Diagnostic Substances)",,,NC,CHARLOTTE,2005-08-18,2002-04-01,True
CHEMOKINE THERAPEUTICS CORP,0001092959,2836,"Biological Products, (No Diagnostic Substances)",,,A1,VANCOUVER,2008-04-08,2005-01-01,True
"China Biologic Products Holdings, Inc.",0001369868,2836,"Biological Products, (No Diagnostic Substances)",,,F4,BEIJING,2009-07-24,1989-12-20,False
"Cidara Therapeutics, Inc.",0001610618,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN DIEGO,2015-03-13,2012-12-01,True
"Civitas Therapeutics, Inc.",0001509697,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CHELSEA,2014-08-26,2009-06-01,True
"Clarus Therapeutics Holdings, Inc.",0001817944,2836,"Biological Products, (No Diagnostic Substances)",,,CA,LOS ANGELES,2020-09-03,,
CLONTECH LABORATORIES INC,0000816281,2836,"Biological Products, (No Diagnostic Substances)",,,CA,PALO ALTO,1999-02-19,,
"Codiak BioSciences, Inc.",0001659352,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2019-04-29,,
COGNITION THERAPEUTICS INC,0001455365,2836,"Biological Products, (No Diagnostic Substances)",CGTX,Nasdaq,NY,PURCHASE,2021-07-19,,
"Coherus Oncology, Inc.",0001512762,2836,"Biological Products, (No Diagnostic Substances)",CHRS,Nasdaq,CA,REDWOOD CITY,2014-09-25,2010-09-01,True
COLLATERAL THERAPEUTICS INC,0001060329,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN DIEGO,1998-04-24,,
"Compass Therapeutics, Inc.",0001738021,2836,"Biological Products, (No Diagnostic Substances)",CMPX,Nasdaq,MA,BOSTON,2020-08-11,2015-02-01,True
"Cordex Pharma, Inc.",0001127842,2836,"Biological Products, (No Diagnostic Substances)",,,CA,LA JOLLA,2008-03-19,,
CORIXA CORP,0001042561,2836,"Biological Products, (No Diagnostic Substances)",,,WA,SEATTLE,1997-07-25,,
COTHERIX INC,0001138812,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SOUTH SAN FRANCISCO,2004-03-11,2000-02-01,True
"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",0001187953,2836,"Biological Products, (No Diagnostic Substances)",CELZ,Nasdaq,AZ,PHOENIX,2008-11-05,1998-12-03,False
CRISPR Therapeutics AG,0001674416,2836,"Biological Products, (No Diagnostic Substances)",CRSP,Nasdaq,,ZUG,2016-09-09,2013-10-01,True
"Cullinan Therapeutics, Inc.",0001789972,2836,"Biological Products, (No Diagnostic Substances)",CGEM,Nasdaq,MA,CAMBRIDGE,2020-12-18,2016-09-01,True
Curative Biotechnology Inc,0001400271,2836,"Biological Products, (No Diagnostic Substances)",CUBT,OTC,FL,BOCA RATON,2022-04-15,,
CURIS INC,0001108205,2836,"Biological Products, (No Diagnostic Substances)",CRIS,Nasdaq,MA,LEXINGTON,2025-08-11,,
CV THERAPEUTICS INC,0000921506,2836,"Biological Products, (No Diagnostic Substances)",,,CA,PALO ALTO,1996-09-25,,
"Cyclo Therapeutics, Inc.",0000922247,2836,"Biological Products, (No Diagnostic Substances)",,,FL,GAINESVILLE,2005-01-06,1990-08-01,False
CYPRESS BIOSCIENCE INC,0000716054,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN DIEGO,1996-07-15,,
CytRx Oncology Corp,0001337223,2836,"Biological Products, (No Diagnostic Substances)",,,NY,NEW YORK,2006-08-07,,
Denali Therapeutics Inc.,0001714899,2836,"Biological Products, (No Diagnostic Substances)",DNLI,Nasdaq,CA,SOUTH SAN FRANCISCO,2017-11-13,2013-10-01,True
"Dimension Therapeutics, Inc.",0001592288,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2015-09-14,,
DRUGABUSE SCIENCES INC,0001104180,2836,"Biological Products, (No Diagnostic Substances)",,,CA,MENLO PARK,2000-02-03,,
Edison Oncology Holding Corp,0001753347,2836,"Biological Products, (No Diagnostic Substances)",EOHC,,CA,MENLO PARK,2025-11-28,2018-07-01,True
"Editas Medicine, Inc.",0001650664,2836,"Biological Products, (No Diagnostic Substances)",EDIT,Nasdaq,MA,CAMBRIDGE,2016-01-04,2013-09-01,True
"Eiger BioPharmaceuticals, Inc.",0001305253,2836,"Biological Products, (No Diagnostic Substances)",,,CA,PALO ALTO,2013-10-11,2000-12-01,True
"Eikon Therapeutics, Inc.",0001861123,2836,"Biological Products, (No Diagnostic Substances)",EIKN,,CA,MILLBRAE,2026-01-09,2019-07-01,True
"Elevation Oncology, Inc.",0001783032,2836,"Biological Products, (No Diagnostic Substances)",,,MA,BOSTON,2021-06-04,,
"Eloxx Pharmaceuticals, Inc.",0001035354,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WATERTOWN,2013-07-17,2004-09-29,True
ELUTIA INC.,0001708527,2836,"Biological Products, (No Diagnostic Substances)",ELUT,Nasdaq,MD,SILVER SPRING,2020-09-14,,
enGene Holdings Inc.,0001980845,2836,"Biological Products, (No Diagnostic Substances)",ENGN,Nasdaq,A8,SAINT-LAURENT,2023-11-22,2023-09-05,True
"ENZON PHARMACEUTICALS, INC.",0000727510,2836,"Biological Products, (No Diagnostic Substances)",ENZN,OTC,NJ,CRANFORD,2020-09-01,,
"Estrella Immunopharma, Inc.",0001844417,2836,"Biological Products, (No Diagnostic Substances)",ESLA,Nasdaq,CA,EMERYVILLE,2021-02-19,2012-01-01,True
EXOZYMES INC.,0002010788,2836,"Biological Products, (No Diagnostic Substances)",EXOZ,Nasdaq,CA,MONROVIA,2024-02-09,2019-01-01,True
FATE THERAPEUTICS INC,0001434316,2836,"Biological Products, (No Diagnostic Substances)",FATE,Nasdaq,CA,SAN DIEGO,2013-08-14,2012-10-01,True
FENNEC PHARMACEUTICALS INC.,0001211583,2836,"Biological Products, (No Diagnostic Substances)",FENC,Nasdaq,NC,RESEARCH TRIANGLE PARK,2010-11-12,,
"Finch Therapeutics Group, Inc.",0001733257,2836,"Biological Products, (No Diagnostic Substances)",FNCH,OTC,MA,BOSTON,2021-02-26,2014-11-01,True
"Forma Therapeutics Holdings, Inc.",0001538927,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WATERTOWN,2020-05-29,2011-12-01,True
"Fresh Tracks Therapeutics, Inc.",0000819050,2836,"Biological Products, (No Diagnostic Substances)",,,CO,BOULDER,2017-10-16,,
Fusion Pharmaceuticals Inc.,0001805890,2836,"Biological Products, (No Diagnostic Substances)",,,A6,HAMILTON,2020-06-05,2014-12-01,True
FutureTech II Acquisition Corp.,0001889450,2836,"Biological Products, (No Diagnostic Substances)",FTII,OTC,NY,NEW ROCHELLE,2021-12-23,2021-08-19,True
GENAERA CORP,0000880431,2836,"Biological Products, (No Diagnostic Substances)",,,PA,PLYMOUTH MEETING,1999-09-28,,
"Gene Biotherapeutics, Inc.",0000772320,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SAN DIEGO,1996-07-18,,
GENITOPE CORP,0001028358,2836,"Biological Products, (No Diagnostic Substances)",,,CA,FREMONT,2003-08-06,,
"GENOCEA BIOSCIENCES, INC.",0001457612,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2013-12-23,2006-08-01,True
GENTA INC DE/,0000880643,2836,"Biological Products, (No Diagnostic Substances)",,,NJ,BERKELEY HEIGHTS,2003-11-04,,
GLIATECH INC,0000885741,2836,"Biological Products, (No Diagnostic Substances)",,,OH,CLEVELAND,1996-05-15,,
GLYCOGENESYS  INC,0000946661,2836,"Biological Products, (No Diagnostic Substances)",,,MA,BOSTON,2000-04-28,,
"GreenLight Biosciences Holdings, PBC",0001822691,2836,"Biological Products, (No Diagnostic Substances)",,,MA,LEXINGTON,2020-12-21,,
"Gritstone bio, Inc.",0001656634,2836,"Biological Products, (No Diagnostic Substances)",,,CA,EMERYVILLE,2018-08-23,2015-08-01,True
"Harpoon Therapeutics, Inc.",0001708493,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SOUTH SAN FRANCISCO,2018-12-27,2015-03-01,True
"HEMOBIOTECH, INC.",0001301348,2836,"Biological Products, (No Diagnostic Substances)",,,TX,LUBBOCK,2008-12-16,2006-05-01,True
"HilleVax, Inc.",0001888012,2836,"Biological Products, (No Diagnostic Substances)",,,MA,BOSTON,2022-04-06,2020-03-01,True
"Humacyte, Inc.",0001818382,2836,"Biological Products, (No Diagnostic Substances)",HUMA,Nasdaq,NC,DURHAM,2020-08-04,,
"Icosavax, Inc.",0001786255,2836,"Biological Products, (No Diagnostic Substances)",,,WA,SEATTLE,2021-07-07,,
IGX CORP/DE,0001070936,2836,"Biological Products, (No Diagnostic Substances)",,,NJ,SUMMIT,1998-09-30,,
ILEX ONCOLOGY INC,0001001915,2836,"Biological Products, (No Diagnostic Substances)",,,TX,SAN ANTONIO,1996-12-12,,
"ImageneBio, Inc.",0001835579,2836,"Biological Products, (No Diagnostic Substances)",IMA,Nasdaq,CA,SAN DIEGO,2021-03-05,,
"ImmunityBio, Inc.",0001326110,2836,"Biological Products, (No Diagnostic Substances)",IBRX,Nasdaq,CA,SAN DIEGO,2015-06-19,2011-01-01,True
"Immunovant, Inc.",0001764013,2836,"Biological Products, (No Diagnostic Substances)",IMVT,Nasdaq,NY,NEW YORK,2019-04-16,2018-12-06,True
"IN8BIO, INC.",0001740279,2836,"Biological Products, (No Diagnostic Substances)",INAB,Nasdaq,NY,NEW YORK,2020-10-16,,
"Inhibikase Therapeutics, Inc.",0001750149,2836,"Biological Products, (No Diagnostic Substances)",IKT,Nasdaq,DE,WILMINGTON,2020-07-23,2010-06-03,True
"INHIBITEX, INC.",0001274913,2836,"Biological Products, (No Diagnostic Substances)",,,GA,ALPHARETTA,2004-03-03,1994-05-01,False
"Inhibrx Biosciences, Inc.",0002007919,2836,"Biological Products, (No Diagnostic Substances)",INBX,Nasdaq,CA,LA JOLLA,2024-06-11,2024-01-08,True
"Inhibrx, Inc.",0001739614,2836,"Biological Products, (No Diagnostic Substances)",,,CA,LA JOLLA,2019-06-03,,
"Inmune Bio, Inc.",0001711754,2836,"Biological Products, (No Diagnostic Substances)",INMB,Nasdaq,FL,BOCA RATON,2018-08-30,2015-09-01,True
"Instil Bio, Inc.",0001789769,2836,"Biological Products, (No Diagnostic Substances)",TIL,Nasdaq,TX,DALLAS,2021-02-26,2018-08-01,True
"INTENSITY THERAPEUTICS, INC.",0001567264,2836,"Biological Products, (No Diagnostic Substances)",INTS,Nasdaq,CT,SHELTON,2021-10-28,,
"Intrinsic Medicine, Inc.",0001885768,2836,"Biological Products, (No Diagnostic Substances)",,,WA,SEATTLE,2022-04-08,2018-08-01,True
"Invivyd, Inc.",0001832038,2836,"Biological Products, (No Diagnostic Substances)",IVVD,Nasdaq,CT,NEW HAVEN,2021-07-16,2020-06-01,True
"IOVANCE BIOTHERAPEUTICS, INC.",0001425205,2836,"Biological Products, (No Diagnostic Substances)",IOVA,Nasdaq,CA,SAN CARLOS,2013-12-04,1995-01-01,False
"iTeos Therapeutics, Inc.",0001808865,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WATERTOWN,2020-06-24,2019-10-01,True
IVORY CAPITAL CORP,0000841096,2836,"Biological Products, (No Diagnostic Substances)",,,NC,CHARLOTTE,2005-04-07,2002-04-01,True
"Jasper Therapeutics, Inc.",0001788028,2836,"Biological Products, (No Diagnostic Substances)",JSPR,Nasdaq,CA,REDWOOD CITY,2019-10-25,,
"Jounce Therapeutics, Inc.",0001640455,2836,"Biological Products, (No Diagnostic Substances)",,,MA,CAMBRIDGE,2016-12-30,2007-01-01,True
"Juno Therapeutics, Inc.",0001594864,2836,"Biological Products, (No Diagnostic Substances)",,,WA,SEATTLE,2014-11-17,,
"Kalaris Therapeutics, Inc.",0001754068,2836,"Biological Products, (No Diagnostic Substances)",KLRS,Nasdaq,NJ,BERKELEY HEIGHTS,2020-07-06,2013-08-01,True
"Kaleido Biosciences, Inc.",0001751299,2836,"Biological Products, (No Diagnostic Substances)",,,MA,BEDFORD,2019-01-11,2015-01-01,True
"Kiromic Biopharma, Inc.",0001792581,2836,"Biological Products, (No Diagnostic Substances)",,,TX,HOUSTON,2020-05-11,,
"Kite Pharma, Inc.",0001510580,2836,"Biological Products, (No Diagnostic Substances)",,,CA,SANTA MONICA,2014-05-19,2009-06-01,True
"Klotho Neurosciences, Inc.",0001907223,2836,"Biological Products, (No Diagnostic Substances)",KLTO,Nasdaq,NE,OMAHA,2022-03-10,,
Kodiak Sciences Inc.,0001468748,2836,"Biological Products, (No Diagnostic Substances)",KOD,Nasdaq,CA,PALO ALTO,2018-09-07,,
"Krystal Biotech, Inc.",0001711279,2836,"Biological Products, (No Diagnostic Substances)",KRYS,Nasdaq,PA,PITTSBURGH,2017-08-21,2015-12-01,True
"Kymera Therapeutics, Inc.",0001815442,2836,"Biological Products, (No Diagnostic Substances)",KYMR,Nasdaq,MA,WATERTOWN,2020-07-31,2015-09-01,True
"Kyverna Therapeutics, Inc.",0001994702,2836,"Biological Products, (No Diagnostic Substances)",KYTX,Nasdaq,CA,EMERYVILLE,2024-01-16,2018-06-01,True
LA JOLLA PHARMACEUTICAL CO,0000920465,2836,"Biological Products, (No Diagnostic Substances)",,,MA,WALTHAM,2013-11-08,2011-12-01,True
LadRx Corp,0000799698,2836,"Biological Products, (No Diagnostic Substances)",LADX,,CA,LOS ANGELES,2000-06-21,,
"LENZ Therapeutics, Inc.",0001815776,2836,"Biological Products, (No Diagnostic Substances)",LENZ,Nasdaq,CA,SOLANA BEACH,2021-06-04,2019-10-01,True
"LeonaBio, Inc.",0001620463,2836,"Biological Products, (No Diagnostic Substances)",LONA,Nasdaq,WA,BOTHELL,2020-08-26,2011-03-01,True
"Lexeo Therapeutics, Inc.",0001907108,2836,"Biological Products, (No Diagnostic Substances)",LXEO,Nasdaq,NY,NEW YORK,2023-09-29,,
Life Stem Genetics Inc.,0001556377,2836,"Biological Products, (No Diagnostic Substances)",,,CA,BEVERLY HILLS,2012-09-11,2012-07-05,True
"Liminatus Pharma, Inc.",0001971387,2836,"Biological Products, (No Diagnostic Substances)",LIMN,Nasdaq,CA,LA PALMA,2025-06-24,2018-01-01,True
"LogicBio Therapeutics, Inc.",0001664106,2836,"Biological Products, (No Diagnostic Substances)",,,MA,LEXINGTON,2018-09-25,2014-01-01,True
"Maze Therapeutics, Inc.",0001842295,2836,"Biological Products, (No Diagnostic Substances)",MAZE,Nasdaq,CA,SOUTH SAN FRANCISCO,2025-01-07,2017-08-01,True
MeiraGTx Holdings plc,0001735438,2836,"Biological Products, (No Diagnostic Substances)",MGTX,Nasdaq,NY,NEW YORK,2018-05-14,,
"Metagenomi, Inc.",0001785279,2836,"Biological Products, (No Diagnostic Substances)",MGX,Nasdaq,CA,EMERYVILLE,2024-01-05,2016-09-01,True
